instancia,lucro_guloso,lucro_sa,tempo_guloso_ms,tempo_sa_ms
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_14_f_0.2_eps_0_s_200\test.in,9998813745,9998796760,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_14_f_0.2_eps_0_s_300\test.in,9998829373,9998805378,0,30
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_14_f_0.2_eps_1e-05_s_100\test.in,9999147718,9998805712,0,28
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_14_f_0.2_eps_1e-05_s_200\test.in,9999064577,9999353456,0,28
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_14_f_0.2_eps_1e-05_s_300\test.in,9999379111,9999559970,0,29
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_14_f_0.3_eps_0.0001_s_100\test.in,9999741351,9999831749,0,28
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_14_f_0.3_eps_0.0001_s_200\test.in,9998451176,9999946151,0,33
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_14_f_0.3_eps_0.0001_s_300\test.in,9998997689,9998308195,0,31
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_14_f_0.3_eps_0.001_s_100\test.in,9996865343,9995813353,0,29
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_14_f_0.3_eps_0.001_s_200\test.in,9993697969,9992873431,0,33
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_14_f_0.3_eps_0.001_s_300\test.in,9998454273,9997016314,0,26
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_14_f_0.3_eps_0.01_s_100\test.in,9919154826,9979452935,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_14_f_0.3_eps_0.01_s_200\test.in,9977961244,9974973077,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_14_f_0.3_eps_0.01_s_300\test.in,9947263541,9949886216,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_14_f_0.3_eps_0.1_s_100\test.in,9156259771,9203134269,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_14_f_0.3_eps_0.1_s_200\test.in,9159933039,9076680084,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_14_f_0.3_eps_0.1_s_300\test.in,9578644321,9829863951,0,26
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_14_f_0.3_eps_0_s_100\test.in,9998798281,9998791495,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_14_f_0.3_eps_0_s_200\test.in,9998812991,9998798808,0,29
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_14_f_0.3_eps_0_s_300\test.in,9998834353,9998812054,0,26
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_14_f_0.3_eps_1e-05_s_100\test.in,9998850368,9999749175,0,26
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_14_f_0.3_eps_1e-05_s_200\test.in,9998868251,9998938907,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_14_f_0.3_eps_1e-05_s_300\test.in,9998804938,9998731119,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.1_eps_0.0001_s_100\test.in,5001003432,5001003437,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.1_eps_0.0001_s_200\test.in,5001006188,5001005993,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.1_eps_0.0001_s_300\test.in,5001009558,5001009473,0,14
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.1_eps_0.001_s_100\test.in,5010002981,5010002964,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.1_eps_0.001_s_200\test.in,5010005872,5010005874,0,26
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.1_eps_0.001_s_300\test.in,5010009747,5010009672,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.1_eps_0.01_s_100\test.in,5100003113,5100003032,0,28
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.1_eps_0.01_s_200\test.in,5100006195,5100006186,0,27
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.1_eps_0.01_s_300\test.in,5100008428,5100008278,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.1_eps_0.1_s_100\test.in,6000002911,6000002822,0,26
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.1_eps_0.1_s_200\test.in,6000005880,6000005791,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.1_eps_0.1_s_300\test.in,6000008772,6000008628,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.1_eps_0_s_100\test.in,5000003115,5000003052,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.1_eps_0_s_200\test.in,5000005276,5000005217,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.1_eps_0_s_300\test.in,5000009601,5000009463,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.1_eps_1e-05_s_100\test.in,5000102979,5000102895,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.1_eps_1e-05_s_200\test.in,5000106079,5000105990,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.1_eps_1e-05_s_300\test.in,5000108604,5000108571,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.2_eps_0.0001_s_100\test.in,5001005855,5001005813,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.2_eps_0.0001_s_200\test.in,5001012869,5001012676,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.2_eps_0.0001_s_300\test.in,5001018188,5001018107,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.2_eps_0.001_s_100\test.in,5010006187,5010006158,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.2_eps_0.001_s_200\test.in,5010012077,5010011899,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.2_eps_0.001_s_300\test.in,5010017905,5010017910,0,15
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.2_eps_0.01_s_100\test.in,5100006035,5100006025,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.2_eps_0.01_s_200\test.in,5100013113,5100013025,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.2_eps_0.01_s_300\test.in,5100017833,5100017610,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.2_eps_0.1_s_100\test.in,6000006127,6000006069,0,15
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.2_eps_0.1_s_200\test.in,6000011353,6000011303,0,14
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.2_eps_0.1_s_300\test.in,6000018158,6000018114,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.2_eps_0_s_100\test.in,5000006184,5000006110,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.2_eps_0_s_200\test.in,5000012736,5000012700,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.2_eps_0_s_300\test.in,5000019424,5000019323,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.2_eps_1e-05_s_100\test.in,5000106247,5000106163,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.2_eps_1e-05_s_200\test.in,5000113678,5000113636,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.2_eps_1e-05_s_300\test.in,5000118650,5000118470,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.3_eps_0.0001_s_100\test.in,5001009398,5001009369,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.3_eps_0.0001_s_200\test.in,5001018864,5001018777,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.3_eps_0.0001_s_300\test.in,5001028542,5001028363,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.3_eps_0.001_s_100\test.in,5010009239,5010009225,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.3_eps_0.001_s_200\test.in,5010018129,5010017995,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.3_eps_0.001_s_300\test.in,5010028261,5010028209,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.3_eps_0.01_s_100\test.in,5100009134,5100009039,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.3_eps_0.01_s_200\test.in,5100017817,5100017643,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.3_eps_0.01_s_300\test.in,5100025982,5100025689,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.3_eps_0.1_s_100\test.in,6000009133,6000009133,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.3_eps_0.1_s_200\test.in,6000017987,6000017840,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.3_eps_0.1_s_300\test.in,6000025131,6000025038,0,14
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.3_eps_0_s_100\test.in,5000010092,5000010081,0,13
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.3_eps_0_s_200\test.in,5000017794,5000017687,0,15
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.3_eps_0_s_300\test.in,5000029003,5000028809,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.3_eps_1e-05_s_100\test.in,5000109151,5000109069,0,14
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.3_eps_1e-05_s_200\test.in,5000118304,5000118242,0,14
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_2_f_0.3_eps_1e-05_s_300\test.in,5000127548,5000127542,0,13
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.1_eps_0.0001_s_100\test.in,9714505216,9694503315,0,13
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.1_eps_0.0001_s_200\test.in,9713510136,9693506722,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.1_eps_0.0001_s_300\test.in,9713515223,9694509854,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.1_eps_0.001_s_100\test.in,9937505262,9747503495,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.1_eps_0.001_s_200\test.in,9947510431,9787507405,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.1_eps_0.001_s_300\test.in,9937514489,9737509382,0,13
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.1_eps_0.01_s_100\test.in,9900005160,9962503602,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.1_eps_0.01_s_200\test.in,9600009298,9662506675,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.1_eps_0.01_s_300\test.in,9700014470,9762510240,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.1_eps_0.1_s_100\test.in,9812503821,9062503347,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.1_eps_0.1_s_200\test.in,9500007391,8687506548,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.1_eps_0.1_s_300\test.in,8812510990,9625009923,0,13
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.1_eps_0_s_100\test.in,9687505145,9687503227,0,15
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.1_eps_0_s_200\test.in,9687510192,9687506612,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.1_eps_0_s_300\test.in,9687516495,9687510737,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.1_eps_1e-05_s_100\test.in,9690105307,9688003444,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.1_eps_1e-05_s_200\test.in,9690410126,9688706566,0,15
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.1_eps_1e-05_s_300\test.in,9690115773,9688010000,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.2_eps_0.0001_s_100\test.in,9711508666,9695507084,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.2_eps_0.0001_s_200\test.in,9715517149,9696513425,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.2_eps_0.0001_s_300\test.in,9712523337,9693518569,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.2_eps_0.001_s_100\test.in,9957508056,9757506090,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.2_eps_0.001_s_200\test.in,9947516551,9747512898,0,13
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.2_eps_0.001_s_300\test.in,9947522922,9737517528,0,13
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.2_eps_0.01_s_100\test.in,9600007252,9862505955,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.2_eps_0.01_s_200\test.in,9912514241,9962511739,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.2_eps_0.01_s_300\test.in,9912523407,9850019374,0,14
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.2_eps_0.1_s_100\test.in,9812506829,9562506292,0,15
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.2_eps_0.1_s_200\test.in,9500012989,9875012181,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.2_eps_0.1_s_300\test.in,9812521854,9375020608,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.2_eps_0_s_100\test.in,9687507589,9687506090,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.2_eps_0_s_200\test.in,9687516068,9687513683,0,14
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.2_eps_0_s_300\test.in,9687525313,9687520437,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.2_eps_1e-05_s_100\test.in,9690108577,9688607002,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.2_eps_1e-05_s_200\test.in,9689816942,9688113652,0,15
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.2_eps_1e-05_s_300\test.in,9690224346,9688018769,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.3_eps_0.0001_s_100\test.in,9713511638,9693509744,0,15
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.3_eps_0.0001_s_200\test.in,9712522724,9693519468,0,14
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.3_eps_0.0001_s_300\test.in,9713536231,9693530885,0,13
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.3_eps_0.001_s_100\test.in,9957511144,9747509244,0,14
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.3_eps_0.001_s_200\test.in,9957522721,9757519080,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.3_eps_0.001_s_300\test.in,9957534293,9767528907,0,14
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.3_eps_0.01_s_100\test.in,9600011028,9875009670,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.3_eps_0.01_s_200\test.in,9812520589,9662517888,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.3_eps_0.01_s_300\test.in,9612531096,9862527801,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.3_eps_0.1_s_100\test.in,8812509451,9562509066,0,14
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.3_eps_0.1_s_200\test.in,9812518711,9687518173,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.3_eps_0.1_s_300\test.in,9500028143,9875026860,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.3_eps_0_s_100\test.in,9687510776,9687509388,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.3_eps_0_s_200\test.in,9687522000,9687519451,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.3_eps_0_s_300\test.in,9687533753,9687527821,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.3_eps_1e-05_s_100\test.in,9690011214,9688209549,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.3_eps_1e-05_s_200\test.in,9690121979,9688018242,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_10000000000_g_6_f_0.3_eps_1e-05_s_300\test.in,9690033560,9688328600,0,15
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.1_eps_0.0001_s_100\test.in,99908888,99873600,0,15
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.1_eps_0.0001_s_200\test.in,99928630,99992139,0,14
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.1_eps_0.0001_s_300\test.in,99981993,99956809,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.1_eps_0.001_s_100\test.in,99973095,99960126,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.1_eps_0.001_s_200\test.in,99964417,99878827,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.1_eps_0.001_s_300\test.in,99879161,99758744,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.1_eps_0.01_s_100\test.in,99187678,99988176,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.1_eps_0.01_s_200\test.in,99390289,99601082,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.1_eps_0.01_s_300\test.in,99891656,99855580,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.1_eps_0.1_s_100\test.in,96840158,91605283,0,15
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.1_eps_0.1_s_200\test.in,94305262,91374563,0,15
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.1_eps_0.1_s_300\test.in,99386292,98603370,0,15
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.1_eps_0_s_100\test.in,99815007,99808556,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.1_eps_0_s_200\test.in,99827494,99813080,0,15
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.1_eps_0_s_300\test.in,99836739,99817363,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.1_eps_1e-05_s_100\test.in,99926544,99834749,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.1_eps_1e-05_s_200\test.in,99936735,99851905,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.1_eps_1e-05_s_300\test.in,99950985,99835969,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.2_eps_0.0001_s_100\test.in,99871108,99846328,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.2_eps_0.0001_s_200\test.in,99935658,99948033,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.2_eps_0.0001_s_300\test.in,99896916,99830641,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.2_eps_0.001_s_100\test.in,99756658,99954004,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.2_eps_0.001_s_200\test.in,99846025,99946911,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.2_eps_0.001_s_300\test.in,99742257,99752188,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.2_eps_0.01_s_100\test.in,99956030,99460084,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.2_eps_0.01_s_200\test.in,99770846,99560788,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.2_eps_0.01_s_300\test.in,99728735,99911343,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.2_eps_0.1_s_100\test.in,98991494,95944170,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.2_eps_0.1_s_200\test.in,94310221,98528262,0,14
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.2_eps_0.1_s_300\test.in,99004266,91737320,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.2_eps_0_s_100\test.in,99817505,99812285,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.2_eps_0_s_200\test.in,99830393,99819392,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.2_eps_0_s_300\test.in,99848243,99827570,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.2_eps_1e-05_s_100\test.in,99920577,99822996,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.2_eps_1e-05_s_200\test.in,99934768,99837075,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_10_f_0.2_eps_1e-05_s_300\test.in,99937100,99848850,0,17
