instance,greedy,sa,time_seconds,max_rss_kb
n_1200_c_100000000_g_14_f_0.3_eps_0.001_s_200,99968037,100016582,1.56,4224
n_1200_c_100000000_g_14_f_0.3_eps_0.001_s_300,100047133,100047133,1.31,4224
n_1200_c_100000000_g_14_f_0.3_eps_0.01_s_100,99844197,100003164,1.32,4352
n_1200_c_100000000_g_14_f_0.3_eps_0.01_s_200,100014217,100014217,1.49,4224
n_1200_c_100000000_g_14_f_0.3_eps_0.01_s_300,99723099,100015471,1.39,4096
n_1200_c_100000000_g_14_f_0.3_eps_0.1_s_100,92424489,99992806,1.45,4352
n_1200_c_100000000_g_14_f_0.3_eps_0.1_s_200,92100883,99998527,1.25,4224
n_1200_c_100000000_g_14_f_0.3_eps_0.1_s_300,92929583,99826632,1.44,4224
n_1200_c_100000000_g_14_f_0.3_eps_0_s_100,100009646,100009646,1.41,4224
n_1200_c_100000000_g_14_f_0.3_eps_0_s_200,100027524,100027524,1.38,4224
n_1200_c_100000000_g_14_f_0.3_eps_0_s_300,100046033,100046033,1.57,4352
n_1200_c_100000000_g_14_f_0.3_eps_1e-05_s_100,100013909,100013909,1.55,4224
n_1200_c_100000000_g_14_f_0.3_eps_1e-05_s_200,100029371,100029371,1.34,4352
n_1200_c_100000000_g_14_f_0.3_eps_1e-05_s_300,100043230,100043230,1.47,4224
n_1200_c_100000000_g_2_f_0.1_eps_0.0001_s_100,50016160,50016160,0.97,4224
n_1200_c_100000000_g_2_f_0.1_eps_0.0001_s_200,50020758,50020758,1.00,4096
n_1200_c_100000000_g_2_f_0.1_eps_0.0001_s_300,50027371,50027371,1.04,4224
n_1200_c_100000000_g_2_f_0.1_eps_0.001_s_100,50106073,50106073,1.02,4224
n_1200_c_100000000_g_2_f_0.1_eps_0.001_s_200,50113029,50113029,1.04,4352
n_1200_c_100000000_g_2_f_0.1_eps_0.001_s_300,50116487,50116487,1.09,4224
n_1200_c_100000000_g_2_f_0.1_eps_0.01_s_100,51006031,51006031,1.05,4224
n_1200_c_100000000_g_2_f_0.1_eps_0.01_s_200,51011340,51011340,0.97,4224
n_1200_c_100000000_g_2_f_0.1_eps_0.01_s_300,51017771,51017771,1.09,4096
n_1200_c_100000000_g_2_f_0.1_eps_0.1_s_100,60005849,60005849,1.02,4224
n_1200_c_100000000_g_2_f_0.1_eps_0.1_s_200,60012884,60012889,1.05,4224
n_1200_c_100000000_g_2_f_0.1_eps_0.1_s_300,60019607,60019607,1.02,4352
n_1200_c_100000000_g_2_f_0.1_eps_0_s_100,50006465,50006465,1.16,4224
n_1200_c_100000000_g_2_f_0.1_eps_0_s_200,50012257,50012257,1.09,4224
n_1200_c_100000000_g_2_f_0.1_eps_0_s_300,50018008,50018008,1.22,4096
n_1200_c_100000000_g_2_f_0.1_eps_1e-05_s_100,50007420,50007420,1.03,4224
n_1200_c_100000000_g_2_f_0.1_eps_1e-05_s_200,50013990,50013990,1.13,4224
n_1200_c_100000000_g_2_f_0.1_eps_1e-05_s_300,50020504,50020504,1.01,4224
n_1200_c_100000000_g_2_f_0.2_eps_0.0001_s_100,50022928,50022928,1.18,4224
n_1200_c_100000000_g_2_f_0.2_eps_0.0001_s_200,50035020,50035020,1.08,4224
n_1200_c_100000000_g_2_f_0.2_eps_0.0001_s_300,50047862,50047862,1.13,4224
n_1200_c_100000000_g_2_f_0.2_eps_0.001_s_100,50111707,50111707,1.02,4224
n_1200_c_100000000_g_2_f_0.2_eps_0.001_s_200,50124269,50124269,1.08,4224
n_1200_c_100000000_g_2_f_0.2_eps_0.001_s_300,50133409,50133409,1.02,4224
n_1200_c_100000000_g_2_f_0.2_eps_0.01_s_100,51012038,51012038,1.05,4224
n_1200_c_100000000_g_2_f_0.2_eps_0.01_s_200,51023810,51023810,1.12,4224
n_1200_c_100000000_g_2_f_0.2_eps_0.01_s_300,51036380,51036380,1.05,4096
n_1200_c_100000000_g_2_f_0.2_eps_0.1_s_100,60011681,60011684,1.09,4352
n_1200_c_100000000_g_2_f_0.2_eps_0.1_s_200,60024739,60024740,1.17,4224
n_1200_c_100000000_g_2_f_0.2_eps_0.1_s_300,60035911,60035911,1.01,4096
n_1200_c_100000000_g_2_f_0.2_eps_0_s_100,50012418,50012418,1.11,4224
n_1200_c_100000000_g_2_f_0.2_eps_0_s_200,50025988,50025988,1.21,4224
n_1200_c_100000000_g_2_f_0.2_eps_0_s_300,50035402,50035402,1.07,4224
n_1200_c_100000000_g_2_f_0.2_eps_1e-05_s_100,50012761,50012761,1.18,4224
n_1200_c_100000000_g_2_f_0.2_eps_1e-05_s_200,50025627,50025627,1.11,4224
n_1200_c_100000000_g_2_f_0.2_eps_1e-05_s_300,50036644,50036644,1.16,4096
n_1200_c_100000000_g_2_f_0.3_eps_0.0001_s_100,50028006,50028006,1.16,4224
n_1200_c_100000000_g_2_f_0.3_eps_0.0001_s_200,50045626,50045626,1.14,4224
n_1200_c_100000000_g_2_f_0.3_eps_0.0001_s_300,50062024,50062024,1.08,4224
n_1200_c_100000000_g_2_f_0.3_eps_0.001_s_100,50118120,50118120,1.23,4224
n_1200_c_100000000_g_2_f_0.3_eps_0.001_s_200,50136490,50136490,1.08,4224
n_1200_c_100000000_g_2_f_0.3_eps_0.001_s_300,50157630,50157630,1.11,4096
n_1200_c_100000000_g_2_f_0.3_eps_0.01_s_100,51018426,51018426,1.07,4224
n_1200_c_100000000_g_2_f_0.3_eps_0.01_s_200,51035606,51035606,1.15,4224
n_1200_c_100000000_g_2_f_0.3_eps_0.01_s_300,51055807,51055807,1.19,4224
n_1200_c_100000000_g_2_f_0.3_eps_0.1_s_100,60017359,60017359,1.07,4224
n_1200_c_100000000_g_2_f_0.3_eps_0.1_s_200,60036189,60036199,1.18,4352
n_1200_c_100000000_g_2_f_0.3_eps_0.1_s_300,60054307,60054307,1.06,4224
n_1200_c_100000000_g_2_f_0.3_eps_0_s_100,50018157,50018157,1.23,4224
n_1200_c_100000000_g_2_f_0.3_eps_0_s_200,50037789,50037789,1.19,4224
n_1200_c_100000000_g_2_f_0.3_eps_0_s_300,50051414,50051414,1.12,4224
n_1200_c_100000000_g_2_f_0.3_eps_1e-05_s_100,50018729,50018729,1.17,4224
n_1200_c_100000000_g_2_f_0.3_eps_1e-05_s_200,50038028,50038028,1.08,4352
n_1200_c_100000000_g_2_f_0.3_eps_1e-05_s_300,50053597,50053597,1.08,4224
n_1200_c_100000000_g_6_f_0.1_eps_0.0001_s_100,97193337,97193651,1.13,4352
n_1200_c_100000000_g_6_f_0.1_eps_0.0001_s_200,97202416,97202899,1.11,4352
n_1200_c_100000000_g_6_f_0.1_eps_0.0001_s_300,97211270,97212034,1.17,4224
n_1200_c_100000000_g_6_f_0.1_eps_0.001_s_100,99783233,99783403,1.14,4352
n_1200_c_100000000_g_6_f_0.1_eps_0.001_s_200,99691118,99691599,1.20,4224
n_1200_c_100000000_g_6_f_0.1_eps_0.001_s_300,99999904,100000754,1.18,4224
n_1200_c_100000000_g_6_f_0.1_eps_0.01_s_100,99007997,99008072,1.14,4352
n_1200_c_100000000_g_6_f_0.1_eps_0.01_s_200,99016637,99017115,1.15,4352
n_1200_c_100000000_g_6_f_0.1_eps_0.01_s_300,99023847,99024513,1.17,4224
n_1200_c_100000000_g_6_f_0.1_eps_0.1_s_100,91881684,98131696,1.01,4224
n_1200_c_100000000_g_6_f_0.1_eps_0.1_s_200,91888655,98138691,1.07,4224
n_1200_c_100000000_g_6_f_0.1_eps_0.1_s_300,91895324,98145479,1.06,4224
n_1200_c_100000000_g_6_f_0.1_eps_0_s_100,96883462,96883462,1.14,4096
n_1200_c_100000000_g_6_f_0.1_eps_0_s_200,96891993,96891993,1.15,4096
n_1200_c_100000000_g_6_f_0.1_eps_0_s_300,96899826,96899826,1.10,4224
n_1200_c_100000000_g_6_f_0.1_eps_1e-05_s_100,96914893,96914893,1.10,4224
n_1200_c_100000000_g_6_f_0.1_eps_1e-05_s_200,96922484,96922484,1.10,4096
n_1200_c_100000000_g_6_f_0.1_eps_1e-05_s_300,96927843,96927843,1.17,4224
n_1200_c_100000000_g_6_f_0.2_eps_0.0001_s_100,97190253,97190253,1.23,4224
n_1200_c_100000000_g_6_f_0.2_eps_0.0001_s_200,97215054,97215290,1.08,4224
n_1200_c_100000000_g_6_f_0.2_eps_0.0001_s_300,97220433,97221018,1.22,4096
n_1200_c_100000000_g_6_f_0.2_eps_0.001_s_100,99890055,99890228,1.22,4096
n_1200_c_100000000_g_6_f_0.2_eps_0.001_s_200,100004842,100004842,1.20,4224
n_1200_c_100000000_g_6_f_0.2_eps_0.001_s_300,100016342,100016342,1.15,4224
n_1200_c_100000000_g_6_f_0.2_eps_0.01_s_100,98013323,98013483,1.11,4224
n_1200_c_100000000_g_6_f_0.2_eps_0.01_s_200,99027518,99027991,1.22,4224
n_1200_c_100000000_g_6_f_0.2_eps_0.01_s_300,99041064,99041887,1.07,4224
n_1200_c_100000000_g_6_f_0.2_eps_0.1_s_100,91887629,98137636,1.19,4224
n_1200_c_100000000_g_6_f_0.2_eps_0.1_s_200,95023633,98148662,1.12,4224
n_1200_c_100000000_g_6_f_0.2_eps_0.1_s_300,98160963,98160964,1.10,4096
n_1200_c_100000000_g_6_f_0.2_eps_0_s_100,96889755,96889755,1.17,4224
n_1200_c_100000000_g_6_f_0.2_eps_0_s_200,96903211,96903211,1.15,4224
n_1200_c_100000000_g_6_f_0.2_eps_0_s_300,96916203,96916203,1.11,4224
n_1200_c_100000000_g_6_f_0.2_eps_1e-05_s_100,96921709,96921709,1.23,4224
n_1200_c_100000000_g_6_f_0.2_eps_1e-05_s_200,96933075,96933075,1.16,4224
n_1200_c_100000000_g_6_f_0.2_eps_1e-05_s_300,96950644,96950644,1.20,4352
n_1200_c_100000000_g_6_f_0.3_eps_0.0001_s_100,97195170,97195325,1.19,4224
n_1200_c_100000000_g_6_f_0.3_eps_0.0001_s_200,97214297,97214885,1.20,4224
n_1200_c_100000000_g_6_f_0.3_eps_0.0001_s_300,97206486,97206994,1.16,4224
n_1200_c_100000000_g_6_f_0.3_eps_0.001_s_100,99895111,99895263,1.18,4096
n_1200_c_100000000_g_6_f_0.3_eps_0.001_s_200,99815585,99815837,1.15,4224
n_1200_c_100000000_g_6_f_0.3_eps_0.001_s_300,100022382,100022382,1.19,4352
n_1200_c_100000000_g_6_f_0.3_eps_0.01_s_100,98144209,98144415,1.16,4224
n_1200_c_100000000_g_6_f_0.3_eps_0.01_s_200,99041305,99041843,1.15,4224
n_1200_c_100000000_g_6_f_0.3_eps_0.01_s_300,99057439,99057753,1.15,4096
n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_100,98144524,98144524,1.15,4224
n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_200,95035037,98160048,1.12,4224
n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_300,95057140,98182300,1.12,4224
n_1200_c_100000000_g_6_f_0.3_eps_0_s_100,96895395,96895395,1.16,4224
n_1200_c_100000000_g_6_f_0.3_eps_0_s_200,96916654,96916654,1.28,4224
n_1200_c_100000000_g_6_f_0.3_eps_0_s_300,96936584,96936584,1.26,4224
n_1200_c_100000000_g_6_f_0.3_eps_1e-05_s_100,96925831,96925831,1.30,4224
n_1200_c_100000000_g_6_f_0.3_eps_1e-05_s_200,96944653,96944653,1.34,4224
n_1200_c_100000000_g_6_f_0.3_eps_1e-05_s_300,96965514,96965514,1.31,4096
n_1200_c_1000000_g_10_f_0.1_eps_0.0001_s_100,1008910,1008910,1.30,4224
n_1200_c_1000000_g_10_f_0.1_eps_0.0001_s_200,1018754,1018754,1.30,4224
n_1200_c_1000000_g_10_f_0.1_eps_0.0001_s_300,1028106,1028106,1.26,4224
n_1200_c_1000000_g_10_f_0.1_eps_0.001_s_100,1008963,1008963,1.24,4224
n_1200_c_1000000_g_10_f_0.1_eps_0.001_s_200,1018280,1018280,1.27,4224
n_1200_c_1000000_g_10_f_0.1_eps_0.001_s_300,1025023,1025023,1.27,4224
n_1200_c_1000000_g_10_f_0.1_eps_0.01_s_100,1005396,1005396,1.22,4352
n_1200_c_1000000_g_10_f_0.1_eps_0.01_s_200,1011550,1011550,1.29,4096
n_1200_c_1000000_g_10_f_0.1_eps_0.01_s_300,1015321,1015321,1.34,4224
n_1200_c_1000000_g_10_f_0.1_eps_0.1_s_100,942324,1000871,1.22,4096
n_1200_c_1000000_g_10_f_0.1_eps_0.1_s_200,981584,1000937,1.12,4096
n_1200_c_1000000_g_10_f_0.1_eps_0.1_s_300,971088,1000386,1.13,4096
n_1200_c_1000000_g_10_f_0.1_eps_0_s_100,1009266,1009266,1.33,4224
n_1200_c_1000000_g_10_f_0.1_eps_0_s_200,1017482,1017482,1.33,4224
n_1200_c_1000000_g_10_f_0.1_eps_0_s_300,1026539,1026539,1.24,4096
n_1200_c_1000000_g_10_f_0.1_eps_1e-05_s_100,1008781,1008781,1.25,4224
n_1200_c_1000000_g_10_f_0.1_eps_1e-05_s_200,1018409,1018409,1.28,4096
n_1200_c_1000000_g_10_f_0.1_eps_1e-05_s_300,1026437,1026437,1.21,4096
n_1200_c_1000000_g_10_f_0.2_eps_0.0001_s_100,1010858,1010858,1.27,4224
n_1200_c_1000000_g_10_f_0.2_eps_0.0001_s_200,1020172,1020172,1.30,4224
n_1200_c_1000000_g_10_f_0.2_eps_0.0001_s_300,1031071,1031071,1.31,4224
n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_100,1010868,1010868,1.41,4224
n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_200,1019713,1019713,1.28,4224
n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_300,1031611,1031611,1.26,4224
n_1200_c_1000000_g_10_f_0.2_eps_0.01_s_100,1004356,1006059,1.25,4224
n_1200_c_1000000_g_10_f_0.2_eps_0.01_s_200,1014970,1014970,1.33,4096
n_1200_c_1000000_g_10_f_0.2_eps_0.01_s_300,1021725,1021725,1.38,4224
n_1200_c_1000000_g_10_f_0.2_eps_0.1_s_100,946323,1000843,1.28,4224
n_1200_c_1000000_g_10_f_0.2_eps_0.1_s_200,974323,1003145,1.30,4224
n_1200_c_1000000_g_10_f_0.2_eps_0.1_s_300,1012223,1012223,1.17,4224
n_1200_c_1000000_g_10_f_0.2_eps_0_s_100,1011170,1011170,1.34,4096
n_1200_c_1000000_g_10_f_0.2_eps_0_s_200,1022494,1022494,1.28,4224
n_1200_c_1000000_g_10_f_0.2_eps_0_s_300,1032080,1032080,1.31,4224
n_1200_c_1000000_g_10_f_0.2_eps_1e-05_s_100,1009832,1009832,1.26,4224
n_1200_c_1000000_g_10_f_0.2_eps_1e-05_s_200,1021826,1021826,1.29,4224
n_1200_c_1000000_g_10_f_0.2_eps_1e-05_s_300,1031105,1031105,1.29,4224
n_1200_c_1000000_g_10_f_0.3_eps_0.0001_s_100,1011723,1011723,1.37,4224
n_1200_c_1000000_g_10_f_0.3_eps_0.0001_s_200,1022621,1022621,1.31,4224
n_1200_c_1000000_g_10_f_0.3_eps_0.0001_s_300,1036108,1036108,1.37,4224
n_1200_c_1000000_g_10_f_0.3_eps_0.001_s_100,1010314,1010314,1.25,4096
n_1200_c_1000000_g_10_f_0.3_eps_0.001_s_200,1023173,1023173,1.28,4224
n_1200_c_1000000_g_10_f_0.3_eps_0.001_s_300,1036317,1036317,1.24,4224
n_1200_c_1000000_g_10_f_0.3_eps_0.01_s_100,1009258,1009258,1.30,4224
n_1200_c_1000000_g_10_f_0.3_eps_0.01_s_200,1021493,1021493,1.31,4224
n_1200_c_1000000_g_10_f_0.3_eps_0.01_s_300,1027191,1027191,1.25,4224
n_1200_c_1000000_g_10_f_0.3_eps_0.1_s_100,999435,1001124,1.16,4096
n_1200_c_1000000_g_10_f_0.3_eps_0.1_s_200,987679,1001391,1.10,4352
n_1200_c_1000000_g_10_f_0.3_eps_0.1_s_300,1007196,1007196,1.22,4224
n_1200_c_1000000_g_10_f_0.3_eps_0_s_100,1012023,1012023,1.27,4096
n_1200_c_1000000_g_10_f_0.3_eps_0_s_200,1023922,1023922,1.22,4096
n_1200_c_1000000_g_10_f_0.3_eps_0_s_300,1032534,1032534,1.44,4224
n_1200_c_1000000_g_10_f_0.3_eps_1e-05_s_100,1011545,1011545,1.40,4224
n_1200_c_1000000_g_10_f_0.3_eps_1e-05_s_200,1023521,1023521,1.28,4224
n_1200_c_1000000_g_10_f_0.3_eps_1e-05_s_300,1036718,1036718,1.35,4224
n_1200_c_1000000_g_14_f_0.1_eps_0.0001_s_100,1013204,1013204,1.33,4224
n_1200_c_1000000_g_14_f_0.1_eps_0.0001_s_200,1026486,1026486,1.43,4224
n_1200_c_1000000_g_14_f_0.1_eps_0.0001_s_300,1038173,1038173,1.35,4224
n_1200_c_1000000_g_14_f_0.1_eps_0.001_s_100,1011592,1011592,1.32,4096
n_1200_c_1000000_g_14_f_0.1_eps_0.001_s_200,1024922,1024922,1.30,4224
n_1200_c_1000000_g_14_f_0.1_eps_0.001_s_300,1039637,1039637,1.27,4224
n_1200_c_1000000_g_14_f_0.1_eps_0.01_s_100,1001524,1005134,1.20,4224
n_1200_c_1000000_g_14_f_0.1_eps_0.01_s_200,1013732,1013732,1.31,4224
n_1200_c_1000000_g_14_f_0.1_eps_0.01_s_300,1017357,1017578,1.28,4096
n_1200_c_1000000_g_14_f_0.1_eps_0.1_s_100,914390,999125,1.15,4096
n_1200_c_1000000_g_14_f_0.1_eps_0.1_s_200,921836,998541,1.06,4224
n_1200_c_1000000_g_14_f_0.1_eps_0.1_s_300,936643,1002708,1.06,4224
n_1200_c_1000000_g_14_f_0.1_eps_0_s_100,1013073,1013073,1.45,4224
n_1200_c_1000000_g_14_f_0.1_eps_0_s_200,1028612,1028612,1.43,4096
n_1200_c_1000000_g_14_f_0.1_eps_0_s_300,1038297,1038297,1.33,4224
n_1200_c_1000000_g_14_f_0.1_eps_1e-05_s_100,1013216,1013216,1.43,4224
n_1200_c_1000000_g_14_f_0.1_eps_1e-05_s_200,1026654,1026654,1.32,4224
n_1200_c_1000000_g_14_f_0.1_eps_1e-05_s_300,1040255,1040255,1.34,4352
n_1200_c_1000000_g_14_f_0.2_eps_0.0001_s_100,1014484,1014484,1.37,4096
n_1200_c_1000000_g_14_f_0.2_eps_0.0001_s_200,1029815,1029815,1.44,4224
n_1200_c_1000000_g_14_f_0.2_eps_0.0001_s_300,1044318,1044318,1.43,4224
n_1200_c_1000000_g_14_f_0.2_eps_0.001_s_100,1013921,1013921,1.40,4224
n_1200_c_1000000_g_14_f_0.2_eps_0.001_s_200,1027979,1027979,1.40,4224
n_1200_c_1000000_g_14_f_0.2_eps_0.001_s_300,1036646,1036646,1.34,4096
n_1200_c_1000000_g_14_f_0.2_eps_0.01_s_100,1008487,1008487,1.32,4224
n_1200_c_1000000_g_14_f_0.2_eps_0.01_s_200,1016504,1016504,1.35,4096
n_1200_c_1000000_g_14_f_0.2_eps_0.01_s_300,1030075,1030075,1.42,4224
n_1200_c_1000000_g_14_f_0.2_eps_0.1_s_100,922949,999865,1.22,4224
n_1200_c_1000000_g_14_f_0.2_eps_0.1_s_200,939391,1001284,1.18,4224
n_1200_c_1000000_g_14_f_0.2_eps_0.1_s_300,956578,1004139,1.16,4096
n_1200_c_1000000_g_14_f_0.2_eps_0_s_100,1013246,1013246,1.36,4224
n_1200_c_1000000_g_14_f_0.2_eps_0_s_200,1030417,1030417,1.43,4224
n_1200_c_1000000_g_14_f_0.2_eps_0_s_300,1043825,1043825,1.35,4224
n_1200_c_1000000_g_14_f_0.2_eps_1e-05_s_100,1014332,1014332,1.37,4224
n_1200_c_1000000_g_14_f_0.2_eps_1e-05_s_200,1030843,1030843,1.37,4224
n_1200_c_1000000_g_14_f_0.2_eps_1e-05_s_300,1046110,1046110,1.36,4224
n_1200_c_1000000_g_14_f_0.3_eps_0.0001_s_100,1014184,1014184,1.50,4224
n_1200_c_1000000_g_14_f_0.3_eps_0.0001_s_200,1031402,1031402,1.48,4224
n_1200_c_1000000_g_14_f_0.3_eps_0.0001_s_300,1043866,1043866,1.41,4096
n_1200_c_1000000_g_14_f_0.3_eps_0.001_s_100,1014531,1014531,1.41,4224
n_1200_c_1000000_g_14_f_0.3_eps_0.001_s_200,1027556,1027556,1.39,4096
n_1200_c_1000000_g_14_f_0.3_eps_0.001_s_300,1043357,1043357,1.42,4224
n_1200_c_1000000_g_14_f_0.3_eps_0.01_s_100,1011931,1011931,1.40,4224
n_1200_c_1000000_g_14_f_0.3_eps_0.01_s_200,1021811,1021811,1.32,4096
n_1200_c_1000000_g_14_f_0.3_eps_0.01_s_300,1031731,1031731,1.40,4224
n_1200_c_1000000_g_14_f_0.3_eps_0.1_s_100,931002,999408,1.25,4224
n_1200_c_1000000_g_14_f_0.3_eps_0.1_s_200,967655,1000099,1.23,4224
n_1200_c_1000000_g_14_f_0.3_eps_0.1_s_300,975340,1003117,1.27,4224
n_1200_c_1000000_g_14_f_0.3_eps_0_s_100,1014410,1014410,1.37,4224
n_1200_c_1000000_g_14_f_0.3_eps_0_s_200,1029136,1029136,1.40,4224
n_1200_c_1000000_g_14_f_0.3_eps_0_s_300,1042922,1042922,1.43,4224
n_1200_c_1000000_g_14_f_0.3_eps_1e-05_s_100,1013847,1013847,1.48,4096
n_1200_c_1000000_g_14_f_0.3_eps_1e-05_s_200,1030520,1030520,1.34,4096
n_1200_c_1000000_g_14_f_0.3_eps_1e-05_s_300,1046953,1046953,1.43,4224
n_1200_c_1000000_g_2_f_0.1_eps_0.0001_s_100,506176,506176,1.02,4096
n_1200_c_1000000_g_2_f_0.1_eps_0.0001_s_200,511468,511468,1.04,4352
n_1200_c_1000000_g_2_f_0.1_eps_0.0001_s_300,516847,516847,1.01,4096
n_1200_c_1000000_g_2_f_0.1_eps_0.001_s_100,507234,507234,1.00,4224
n_1200_c_1000000_g_2_f_0.1_eps_0.001_s_200,513095,513095,1.06,4224
n_1200_c_1000000_g_2_f_0.1_eps_0.001_s_300,519195,519195,1.00,4352
n_1200_c_1000000_g_2_f_0.1_eps_0.01_s_100,516089,516089,0.94,4224
n_1200_c_1000000_g_2_f_0.1_eps_0.01_s_200,521369,521369,1.02,4224
n_1200_c_1000000_g_2_f_0.1_eps_0.01_s_300,528895,528895,1.12,4224
n_1200_c_1000000_g_2_f_0.1_eps_0.1_s_100,606207,606207,1.06,4224
n_1200_c_1000000_g_2_f_0.1_eps_0.1_s_200,613096,613098,1.01,4224
n_1200_c_1000000_g_2_f_0.1_eps_0.1_s_300,616919,616921,1.03,4224
n_1200_c_1000000_g_2_f_0.1_eps_0_s_100,505852,505852,1.08,4224
n_1200_c_1000000_g_2_f_0.1_eps_0_s_200,512691,512691,1.08,4224
n_1200_c_1000000_g_2_f_0.1_eps_0_s_300,519504,519504,1.08,4096
n_1200_c_1000000_g_2_f_0.1_eps_1e-05_s_100,506318,506318,1.16,4224
n_1200_c_1000000_g_2_f_0.1_eps_1e-05_s_200,513839,513839,1.14,4096
n_1200_c_1000000_g_2_f_0.1_eps_1e-05_s_300,517481,517481,1.12,4352
n_1200_c_1000000_g_2_f_0.2_eps_0.0001_s_100,511623,511623,1.22,4096
n_1200_c_1000000_g_2_f_0.2_eps_0.0001_s_200,524649,524649,1.09,4096
n_1200_c_1000000_g_2_f_0.2_eps_0.0001_s_300,536638,536638,1.11,4352
n_1200_c_1000000_g_2_f_0.2_eps_0.001_s_100,512815,512815,1.12,4224
n_1200_c_1000000_g_2_f_0.2_eps_0.001_s_200,525790,525790,1.16,4224
n_1200_c_1000000_g_2_f_0.2_eps_0.001_s_300,536972,536972,1.12,4224
n_1200_c_1000000_g_2_f_0.2_eps_0.01_s_100,522513,522513,1.12,3968
n_1200_c_1000000_g_2_f_0.2_eps_0.01_s_200,534400,534400,1.12,4224
n_1200_c_1000000_g_2_f_0.2_eps_0.01_s_300,547698,547698,1.05,4096
n_1200_c_1000000_g_2_f_0.2_eps_0.1_s_100,612103,612103,1.07,4224
n_1200_c_1000000_g_2_f_0.2_eps_0.1_s_200,625156,625165,1.04,4224
n_1200_c_1000000_g_2_f_0.2_eps_0.1_s_300,636623,636623,1.08,4224
n_1200_c_1000000_g_2_f_0.2_eps_0_s_100,512424,512424,1.05,4224
n_1200_c_1000000_g_2_f_0.2_eps_0_s_200,524473,524473,1.06,4224
n_1200_c_1000000_g_2_f_0.2_eps_0_s_300,538450,538450,1.03,4224
n_1200_c_1000000_g_2_f_0.2_eps_1e-05_s_100,511727,511727,0.95,4224
n_1200_c_1000000_g_2_f_0.2_eps_1e-05_s_200,525786,525786,1.13,4224
n_1200_c_1000000_g_2_f_0.2_eps_1e-05_s_300,534947,534947,1.10,4352
n_1200_c_1000000_g_2_f_0.3_eps_0.0001_s_100,518101,518101,1.09,4352
n_1200_c_1000000_g_2_f_0.3_eps_0.0001_s_200,538140,538140,1.15,4096
n_1200_c_1000000_g_2_f_0.3_eps_0.0001_s_300,556677,556677,1.10,4224
n_1200_c_1000000_g_2_f_0.3_eps_0.001_s_100,519967,519967,1.08,4224
n_1200_c_1000000_g_2_f_0.3_eps_0.001_s_200,538811,538811,1.08,4224
n_1200_c_1000000_g_2_f_0.3_eps_0.001_s_300,553339,553339,1.03,4224
n_1200_c_1000000_g_2_f_0.3_eps_0.01_s_100,528822,528822,1.11,4224
n_1200_c_1000000_g_2_f_0.3_eps_0.01_s_200,546297,546297,1.08,4096
n_1200_c_1000000_g_2_f_0.3_eps_0.01_s_300,563157,563157,1.06,4224
n_1200_c_1000000_g_2_f_0.3_eps_0.1_s_100,618212,618212,1.11,4096
n_1200_c_1000000_g_2_f_0.3_eps_0.1_s_200,635299,635304,1.09,4224
n_1200_c_1000000_g_2_f_0.3_eps_0.1_s_300,653192,653192,1.16,4224
n_1200_c_1000000_g_2_f_0.3_eps_0_s_100,518387,518387,1.18,4224
n_1200_c_1000000_g_2_f_0.3_eps_0_s_200,537023,537023,1.20,4224
n_1200_c_1000000_g_2_f_0.3_eps_0_s_300,551459,551459,1.21,4224
n_1200_c_1000000_g_2_f_0.3_eps_1e-05_s_100,518245,518245,1.23,4224
n_1200_c_1000000_g_2_f_0.3_eps_1e-05_s_200,536867,536867,1.11,4096
n_1200_c_1000000_g_2_f_0.3_eps_1e-05_s_300,555475,555475,1.15,4224
n_1200_c_1000000_g_6_f_0.1_eps_0.0001_s_100,980269,980432,1.17,4224
n_1200_c_1000000_g_6_f_0.1_eps_0.0001_s_200,989490,989980,1.15,4224
n_1200_c_1000000_g_6_f_0.1_eps_0.0001_s_300,997672,998148,1.15,4096
n_1200_c_1000000_g_6_f_0.1_eps_0.001_s_100,975846,976024,1.10,4096
n_1200_c_1000000_g_6_f_0.1_eps_0.001_s_200,984809,985103,1.14,4224
n_1200_c_1000000_g_6_f_0.1_eps_0.001_s_300,992816,993050,1.15,4096
n_1200_c_1000000_g_6_f_0.1_eps_0.01_s_100,987890,988041,1.21,4224
n_1200_c_1000000_g_6_f_0.1_eps_0.01_s_200,985303,985434,1.21,4096
n_1200_c_1000000_g_6_f_0.1_eps_0.01_s_300,1004748,1004921,1.14,4224
n_1200_c_1000000_g_6_f_0.1_eps_0.1_s_100,956463,987700,1.14,4224
n_1200_c_1000000_g_6_f_0.1_eps_0.1_s_200,931546,994127,1.03,4224
n_1200_c_1000000_g_6_f_0.1_eps_0.1_s_300,939270,1001756,1.03,4224
n_1200_c_1000000_g_6_f_0.1_eps_0_s_100,976725,977039,1.15,4096
n_1200_c_1000000_g_6_f_0.1_eps_0_s_200,987465,987808,1.19,4224
n_1200_c_1000000_g_6_f_0.1_eps_0_s_300,995444,996145,1.17,4224
n_1200_c_1000000_g_6_f_0.1_eps_1e-05_s_100,977788,977987,1.14,4224
