instance_name,greedy_profit,sa_profit
n_400_c_10000000000_g_14_f_0.2_eps_0.0001_s_300,9998832635,9999294467
n_400_c_10000000000_g_14_f_0.2_eps_0.001_s_100,9993820695,9993658476
n_400_c_10000000000_g_14_f_0.2_eps_0.001_s_200,9995853175,9989808283
n_400_c_10000000000_g_14_f_0.2_eps_0.001_s_300,9996802718,9994372154
n_400_c_10000000000_g_14_f_0.2_eps_0.01_s_100,9947274846,9952348695
n_400_c_10000000000_g_14_f_0.2_eps_0.01_s_200,9938543231,9947470653
n_400_c_10000000000_g_14_f_0.2_eps_0.01_s_300,9983231426,9968472886
n_400_c_10000000000_g_14_f_0.2_eps_0.1_s_100,9235601232,9642827305
n_400_c_10000000000_g_14_f_0.2_eps_0.1_s_200,9434580661,9851571859
n_400_c_10000000000_g_14_f_0.2_eps_0.1_s_300,9358901904,9814954816
n_400_c_10000000000_g_14_f_0.2_eps_0_s_100,9998790994,9998784973
n_400_c_10000000000_g_14_f_0.2_eps_0_s_200,9998804464,9998790250
n_400_c_10000000000_g_14_f_0.2_eps_0_s_300,9998816182,9998799500
n_400_c_10000000000_g_14_f_0.2_eps_1e-05_s_100,9999705600,9999223670
n_400_c_10000000000_g_14_f_0.2_eps_1e-05_s_200,9999737614,9998830101
n_400_c_10000000000_g_14_f_0.2_eps_1e-05_s_300,9999247231,9999056835
n_400_c_10000000000_g_14_f_0.3_eps_0.0001_s_100,9998033864,9997843049
n_400_c_10000000000_g_14_f_0.3_eps_0.0001_s_200,9998032059,9998071744
n_400_c_10000000000_g_14_f_0.3_eps_0.0001_s_300,9997822816,9998874559
n_400_c_10000000000_g_14_f_0.3_eps_0.001_s_100,9993967885,9995252221
n_400_c_10000000000_g_14_f_0.3_eps_0.001_s_200,9998582057,9995261152
n_400_c_10000000000_g_14_f_0.3_eps_0.001_s_300,9999860895,9989350462
n_400_c_10000000000_g_14_f_0.3_eps_0.01_s_100,9985949103,9935603523
n_400_c_10000000000_g_14_f_0.3_eps_0.01_s_200,9938009707,9927896176
n_400_c_10000000000_g_14_f_0.3_eps_0.01_s_300,9996223754,9970334770
n_400_c_10000000000_g_14_f_0.3_eps_0.1_s_100,9532234190,9689704552
n_400_c_10000000000_g_14_f_0.3_eps_0.1_s_200,9291762311,9323499543
n_400_c_10000000000_g_14_f_0.3_eps_0.1_s_300,9162375789,9332051843
n_400_c_10000000000_g_14_f_0.3_eps_0_s_100,9998792019,9998786571
n_400_c_10000000000_g_14_f_0.3_eps_0_s_200,9998804310,9998796167
n_400_c_10000000000_g_14_f_0.3_eps_0_s_300,9998819539,9998803808
n_400_c_10000000000_g_14_f_0.3_eps_1e-05_s_100,9999747396,9999305919
n_400_c_10000000000_g_14_f_0.3_eps_1e-05_s_200,9998939680,9999953775
n_400_c_10000000000_g_14_f_0.3_eps_1e-05_s_300,9999453842,9999461601
n_400_c_10000000000_g_2_f_0.1_eps_0.0001_s_100,5001001988,5001001926
n_400_c_10000000000_g_2_f_0.1_eps_0.0001_s_200,5001004375,5001004321
n_400_c_10000000000_g_2_f_0.1_eps_0.0001_s_300,5001006415,5001006233
n_400_c_10000000000_g_2_f_0.1_eps_0.001_s_100,5010002034,5010001962
n_400_c_10000000000_g_2_f_0.1_eps_0.001_s_200,5010004514,5010004441
n_400_c_10000000000_g_2_f_0.1_eps_0.001_s_300,5010006552,5010006419
n_400_c_10000000000_g_2_f_0.1_eps_0.01_s_100,5100002293,5100002253
n_400_c_10000000000_g_2_f_0.1_eps_0.01_s_200,5100003958,5100003865
n_400_c_10000000000_g_2_f_0.1_eps_0.01_s_300,5100005560,5100005301
n_400_c_10000000000_g_2_f_0.1_eps_0.1_s_100,6000001937,6000001925
n_400_c_10000000000_g_2_f_0.1_eps_0.1_s_200,6000004400,6000004370
n_400_c_10000000000_g_2_f_0.1_eps_0.1_s_300,6000007120,6000007099
n_400_c_10000000000_g_2_f_0.1_eps_0_s_100,5000002141,5000002113
n_400_c_10000000000_g_2_f_0.1_eps_0_s_200,5000003919,5000003919
n_400_c_10000000000_g_2_f_0.1_eps_0_s_300,5000006326,5000006231
n_400_c_10000000000_g_2_f_0.1_eps_1e-05_s_100,5000101906,5000101863
n_400_c_10000000000_g_2_f_0.1_eps_1e-05_s_200,5000103863,5000103672
n_400_c_10000000000_g_2_f_0.1_eps_1e-05_s_300,5000106091,5000106044
n_400_c_10000000000_g_2_f_0.2_eps_0.0001_s_100,5001003879,5001003871
n_400_c_10000000000_g_2_f_0.2_eps_0.0001_s_200,5001008383,5001008280
n_400_c_10000000000_g_2_f_0.2_eps_0.0001_s_300,5001013112,5001012904
n_400_c_10000000000_g_2_f_0.2_eps_0.001_s_100,5010004034,5010004032
n_400_c_10000000000_g_2_f_0.2_eps_0.001_s_200,5010008389,5010008335
n_400_c_10000000000_g_2_f_0.2_eps_0.001_s_300,5010012604,5010012477
n_400_c_10000000000_g_2_f_0.2_eps_0.01_s_100,5100003540,5100003546
n_400_c_10000000000_g_2_f_0.2_eps_0.01_s_200,5100008341,5100008202
n_400_c_10000000000_g_2_f_0.2_eps_0.01_s_300,5100013468,5100013413
n_400_c_10000000000_g_2_f_0.2_eps_0.1_s_100,6000004722,6000004658
n_400_c_10000000000_g_2_f_0.2_eps_0.1_s_200,6000008273,6000008184
n_400_c_10000000000_g_2_f_0.2_eps_0.1_s_300,6000011061,6000010949
n_400_c_10000000000_g_2_f_0.2_eps_0_s_100,5000003962,5000003961
n_400_c_10000000000_g_2_f_0.2_eps_0_s_200,5000007427,5000007405
n_400_c_10000000000_g_2_f_0.2_eps_0_s_300,5000013512,5000013387
n_400_c_10000000000_g_2_f_0.2_eps_1e-05_s_100,5000104011,5000103965
n_400_c_10000000000_g_2_f_0.2_eps_1e-05_s_200,5000108365,5000108357
n_400_c_10000000000_g_2_f_0.2_eps_1e-05_s_300,5000111651,5000111539
n_400_c_10000000000_g_2_f_0.3_eps_0.0001_s_100,5001006178,5001006122
n_400_c_10000000000_g_2_f_0.3_eps_0.0001_s_200,5001012702,5001012565
n_400_c_10000000000_g_2_f_0.3_eps_0.0001_s_300,5001018179,5001018013
n_400_c_10000000000_g_2_f_0.3_eps_0.001_s_100,5010006123,5010006054
n_400_c_10000000000_g_2_f_0.3_eps_0.001_s_200,5010013024,5010013020
n_400_c_10000000000_g_2_f_0.3_eps_0.001_s_300,5010018045,5010017994
n_400_c_10000000000_g_2_f_0.3_eps_0.01_s_100,5100007078,5100007072
n_400_c_10000000000_g_2_f_0.3_eps_0.01_s_200,5100012759,5100012565
n_400_c_10000000000_g_2_f_0.3_eps_0.01_s_300,5100017537,5100017431
n_400_c_10000000000_g_2_f_0.3_eps_0.1_s_100,6000006471,6000006372
n_400_c_10000000000_g_2_f_0.3_eps_0.1_s_200,6000012050,6000012029
n_400_c_10000000000_g_2_f_0.3_eps_0.1_s_300,6000018313,6000018178
n_400_c_10000000000_g_2_f_0.3_eps_0_s_100,5000006422,5000006349
n_400_c_10000000000_g_2_f_0.3_eps_0_s_200,5000012666,5000012556
n_400_c_10000000000_g_2_f_0.3_eps_0_s_300,5000018466,5000018253
n_400_c_10000000000_g_2_f_0.3_eps_1e-05_s_100,5000106454,5000106367
n_400_c_10000000000_g_2_f_0.3_eps_1e-05_s_200,5000112061,5000112040
n_400_c_10000000000_g_2_f_0.3_eps_1e-05_s_300,5000117631,5000117483
n_400_c_10000000000_g_6_f_0.1_eps_0.0001_s_100,9710503994,9694502488
n_400_c_10000000000_g_6_f_0.1_eps_0.0001_s_200,9712507799,9693504020
n_400_c_10000000000_g_6_f_0.1_eps_0.0001_s_300,9710511762,9695507356
n_400_c_10000000000_g_6_f_0.1_eps_0.001_s_100,9937503815,9747502262
n_400_c_10000000000_g_6_f_0.1_eps_0.001_s_200,9927507725,9747504586
n_400_c_10000000000_g_6_f_0.1_eps_0.001_s_300,9947511671,9747506471
n_400_c_10000000000_g_6_f_0.1_eps_0.01_s_100,9812503812,9975002473
n_400_c_10000000000_g_6_f_0.1_eps_0.01_s_200,9600007444,9662504720
n_400_c_10000000000_g_6_f_0.1_eps_0.01_s_300,9812511844,9875007776
n_400_c_10000000000_g_6_f_0.1_eps_0.1_s_100,8812502815,9062502507
n_400_c_10000000000_g_6_f_0.1_eps_0.1_s_200,9500005892,9062505098
n_400_c_10000000000_g_6_f_0.1_eps_0.1_s_300,9125007922,9937506652
n_400_c_10000000000_g_6_f_0.1_eps_0_s_100,9687503703,9687502295
n_400_c_10000000000_g_6_f_0.1_eps_0_s_200,9687508223,9687504366
n_400_c_10000000000_g_6_f_0.1_eps_0_s_300,9687512301,9687507511
n_400_c_10000000000_g_6_f_0.1_eps_1e-05_s_100,9690003705,9688101888
n_400_c_10000000000_g_6_f_0.1_eps_1e-05_s_200,9689908197,9688404763
n_400_c_10000000000_g_6_f_0.1_eps_1e-05_s_300,9690013131,9688007918
n_400_c_10000000000_g_6_f_0.2_eps_0.0001_s_100,9709505846,9694504335
n_400_c_10000000000_g_6_f_0.2_eps_0.0001_s_200,9710512098,9697509396
n_400_c_10000000000_g_6_f_0.2_eps_0.0001_s_300,9711517779,9698513916
n_400_c_10000000000_g_6_f_0.2_eps_0.001_s_100,9927505636,9747504091
n_400_c_10000000000_g_6_f_0.2_eps_0.001_s_200,9917511080,9767508102
n_400_c_10000000000_g_6_f_0.2_eps_0.001_s_300,9917517193,9777513667
n_400_c_10000000000_g_6_f_0.2_eps_0.01_s_100,9812505184,9650004047
n_400_c_10000000000_g_6_f_0.2_eps_0.01_s_200,9812511403,9962509366
n_400_c_10000000000_g_6_f_0.2_eps_0.01_s_300,9712516338,9650012965
n_400_c_10000000000_g_6_f_0.2_eps_0.1_s_100,8812504193,9562503724
n_400_c_10000000000_g_6_f_0.2_eps_0.1_s_200,9812509106,8937508121
n_400_c_10000000000_g_6_f_0.2_eps_0.1_s_300,9500015916,9500014484
n_400_c_10000000000_g_6_f_0.2_eps_0_s_100,9687506115,9687504437
n_400_c_10000000000_g_6_f_0.2_eps_0_s_200,9687512459,9687509022
n_400_c_10000000000_g_6_f_0.2_eps_0_s_300,9687515100,9687510998
n_400_c_10000000000_g_6_f_0.2_eps_1e-05_s_100,9689705715,9688204228
n_400_c_10000000000_g_6_f_0.2_eps_1e-05_s_200,9689812198,9688509611
n_400_c_10000000000_g_6_f_0.2_eps_1e-05_s_300,9689917432,9688012536
n_400_c_10000000000_g_6_f_0.3_eps_0.0001_s_100,9710507933,9697506565
n_400_c_10000000000_g_6_f_0.3_eps_0.0001_s_200,9711515940,9697513322
n_400_c_10000000000_g_6_f_0.3_eps_0.0001_s_300,9710522627,9697518862
n_400_c_10000000000_g_6_f_0.3_eps_0.001_s_100,9937508331,9777506748
n_400_c_10000000000_g_6_f_0.3_eps_0.001_s_200,9907515913,9757513064
n_400_c_10000000000_g_6_f_0.3_eps_0.001_s_300,9917524927,9757520711
n_400_c_10000000000_g_6_f_0.3_eps_0.01_s_100,9812507904,9975006550
n_400_c_10000000000_g_6_f_0.3_eps_0.01_s_200,9712514902,9975012503
n_400_c_10000000000_g_6_f_0.3_eps_0.01_s_300,9812523014,9750019968
n_400_c_10000000000_g_6_f_0.3_eps_0.1_s_100,9125006999,9250006597
n_400_c_10000000000_g_6_f_0.3_eps_0.1_s_200,8812513382,9687513071
n_400_c_10000000000_g_6_f_0.3_eps_0.1_s_300,8812519003,9500017555
n_400_c_10000000000_g_6_f_0.3_eps_0_s_100,9687507709,9687506437
n_400_c_10000000000_g_6_f_0.3_eps_0_s_200,9687517863,9687514415
n_400_c_10000000000_g_6_f_0.3_eps_0_s_300,9687523982,9687519650
n_400_c_10000000000_g_6_f_0.3_eps_1e-05_s_100,9690007913,9688006200
n_400_c_10000000000_g_6_f_0.3_eps_1e-05_s_200,9689814633,9688012109
n_400_c_10000000000_g_6_f_0.3_eps_1e-05_s_300,9689723037,9688019289
n_400_c_100000000_g_10_f_0.1_eps_0.0001_s_100,99975788,99822190
n_400_c_100000000_g_10_f_0.1_eps_0.0001_s_200,99930022,99990642
n_400_c_100000000_g_10_f_0.1_eps_0.0001_s_300,99886604,99999602
n_400_c_100000000_g_10_f_0.1_eps_0.001_s_100,99999482,99945021
n_400_c_100000000_g_10_f_0.1_eps_0.001_s_200,99907575,99953424
n_400_c_100000000_g_10_f_0.1_eps_0.001_s_300,99831075,99935506
n_400_c_100000000_g_10_f_0.1_eps_0.01_s_100,99490291,99010661
n_400_c_100000000_g_10_f_0.1_eps_0.01_s_200,99761680,99036866
n_400_c_100000000_g_10_f_0.1_eps_0.01_s_300,99159879,99868515
n_400_c_100000000_g_10_f_0.1_eps_0.1_s_100,97034280,93322718
n_400_c_100000000_g_10_f_0.1_eps_0.1_s_200,98794252,98207328
n_400_c_100000000_g_10_f_0.1_eps_0.1_s_300,95281654,99694447
n_400_c_100000000_g_10_f_0.1_eps_0_s_100,99813543,99807630
n_400_c_100000000_g_10_f_0.1_eps_0_s_200,99821267,99811196
n_400_c_100000000_g_10_f_0.1_eps_0_s_300,99829085,99812614
n_400_c_100000000_g_10_f_0.1_eps_1e-05_s_100,99906104,99821328
n_400_c_100000000_g_10_f_0.1_eps_1e-05_s_200,99907836,99823786
n_400_c_100000000_g_10_f_0.1_eps_1e-05_s_300,99921026,99827650
n_400_c_100000000_g_10_f_0.2_eps_0.0001_s_100,99988558,99969918
n_400_c_100000000_g_10_f_0.2_eps_0.0001_s_200,99812518,99953881
n_400_c_100000000_g_10_f_0.2_eps_0.0001_s_300,99832529,99979840
n_400_c_100000000_g_10_f_0.2_eps_0.001_s_100,99897382,99770708
n_400_c_100000000_g_10_f_0.2_eps_0.001_s_200,99791455,99961810
n_400_c_100000000_g_10_f_0.2_eps_0.001_s_300,99811051,99767443
n_400_c_100000000_g_10_f_0.2_eps_0.01_s_100,99883119,98942298
n_400_c_100000000_g_10_f_0.2_eps_0.01_s_200,99531715,99887296
n_400_c_100000000_g_10_f_0.2_eps_0.01_s_300,99948357,99438547
n_400_c_100000000_g_10_f_0.2_eps_0.1_s_100,94497511,93676744
n_400_c_100000000_g_10_f_0.2_eps_0.1_s_200,99385192,94891656
n_400_c_100000000_g_10_f_0.2_eps_0.1_s_300,94508499,90248723
n_400_c_100000000_g_10_f_0.2_eps_0_s_100,99814780,99809561
n_400_c_100000000_g_10_f_0.2_eps_0_s_200,99825891,99816735
n_400_c_100000000_g_10_f_0.2_eps_0_s_300,99833468,99819472
n_400_c_100000000_g_10_f_0.2_eps_1e-05_s_100,99893419,99820371
n_400_c_100000000_g_10_f_0.2_eps_1e-05_s_200,99904241,99834619
n_400_c_100000000_g_10_f_0.2_eps_1e-05_s_300,99922220,99826700
n_400_c_100000000_g_10_f_0.3_eps_0.0001_s_100,99929180,99886570
n_400_c_100000000_g_10_f_0.3_eps_0.0001_s_200,99900511,99834037
n_400_c_100000000_g_10_f_0.3_eps_0.0001_s_300,99940537,99943414
n_400_c_100000000_g_10_f_0.3_eps_0.001_s_100,99994085,99863301
n_400_c_100000000_g_10_f_0.3_eps_0.001_s_200,99990117,99855886
n_400_c_100000000_g_10_f_0.3_eps_0.001_s_300,100000460,99766905
n_400_c_100000000_g_10_f_0.3_eps_0.01_s_100,98962461,99459511
n_400_c_100000000_g_10_f_0.3_eps_0.01_s_200,99408992,99529182
n_400_c_100000000_g_10_f_0.3_eps_0.01_s_300,99787126,99903371
n_400_c_100000000_g_10_f_0.3_eps_0.1_s_100,98210384,93795720
n_400_c_100000000_g_10_f_0.3_eps_0.1_s_200,99390001,93803039
n_400_c_100000000_g_10_f_0.3_eps_0.1_s_300,99590593,93924876
n_400_c_100000000_g_10_f_0.3_eps_0_s_100,99815428,99811849
n_400_c_100000000_g_10_f_0.3_eps_0_s_200,99827118,99819319
n_400_c_100000000_g_10_f_0.3_eps_0_s_300,99840227,99826978
n_400_c_100000000_g_10_f_0.3_eps_1e-05_s_100,99880533,99833070
n_400_c_100000000_g_10_f_0.3_eps_1e-05_s_200,99903711,99827870
n_400_c_100000000_g_10_f_0.3_eps_1e-05_s_300,99910291,99843821
n_400_c_100000000_g_14_f_0.1_eps_0.0001_s_100,99992303,99989482
n_400_c_100000000_g_14_f_0.1_eps_0.0001_s_200,100009428,99982098
n_400_c_100000000_g_14_f_0.1_eps_0.0001_s_300,100014079,99996717
n_400_c_100000000_g_14_f_0.1_eps_0.001_s_100,99986280,99893550
n_400_c_100000000_g_14_f_0.1_eps_0.001_s_200,99983657,99897928
n_400_c_100000000_g_14_f_0.1_eps_0.001_s_300,100011829,99996494
n_400_c_100000000_g_14_f_0.1_eps_0.01_s_100,99764467,99582008
n_400_c_100000000_g_14_f_0.1_eps_0.01_s_200,99263849,99656669
n_400_c_100000000_g_14_f_0.1_eps_0.01_s_300,99318163,99639804
n_400_c_100000000_g_14_f_0.1_eps_0.1_s_100,91261007,96470556
n_400_c_100000000_g_14_f_0.1_eps_0.1_s_200,92973080,99014569
n_400_c_100000000_g_14_f_0.1_eps_0.1_s_300,91804032,96475655
n_400_c_100000000_g_14_f_0.1_eps_0_s_100,99998563,99991564
n_400_c_100000000_g_14_f_0.1_eps_0_s_200,100007711,99996460
n_400_c_100000000_g_14_f_0.1_eps_0_s_300,100005869,99998656
n_400_c_100000000_g_14_f_0.1_eps_1e-05_s_100,99998497,99999795
n_400_c_100000000_g_14_f_0.1_eps_1e-05_s_200,100006617,99997731
n_400_c_100000000_g_14_f_0.1_eps_1e-05_s_300,100003300,99992578
n_400_c_100000000_g_14_f_0.2_eps_0.0001_s_100,100000834,99997592
n_400_c_100000000_g_14_f_0.2_eps_0.0001_s_200,100008822,99993787
n_400_c_100000000_g_14_f_0.2_eps_0.0001_s_300,99999822,100000018
n_400_c_100000000_g_14_f_0.2_eps_0.001_s_100,100004065,99999655
n_400_c_100000000_g_14_f_0.2_eps_0.001_s_200,99922324,99985226
n_400_c_100000000_g_14_f_0.2_eps_0.001_s_300,99996782,99917159
n_400_c_100000000_g_14_f_0.2_eps_0.01_s_100,99146387,99069851
n_400_c_100000000_g_14_f_0.2_eps_0.01_s_200,99168561,99768663
n_400_c_100000000_g_14_f_0.2_eps_0.01_s_300,99912181,99321116
n_400_c_100000000_g_14_f_0.2_eps_0.1_s_100,91995147,92172797
n_400_c_100000000_g_14_f_0.2_eps_0.1_s_200,93464656,92260222
n_400_c_100000000_g_14_f_0.2_eps_0.1_s_300,95263602,95562096
n_400_c_100000000_g_14_f_0.2_eps_0_s_100,100000172,99994619
n_400_c_100000000_g_14_f_0.2_eps_0_s_200,100010704,99999101
n_400_c_100000000_g_14_f_0.2_eps_0_s_300,100011587,99998862
n_400_c_100000000_g_14_f_0.2_eps_1e-05_s_100,99999698,99999701
n_400_c_100000000_g_14_f_0.2_eps_1e-05_s_200,100006940,99996040
n_400_c_100000000_g_14_f_0.2_eps_1e-05_s_300,100008791,99998787
n_400_c_100000000_g_14_f_0.3_eps_0.0001_s_100,99988431,99986249
n_400_c_100000000_g_14_f_0.3_eps_0.0001_s_200,99995189,99998404
n_400_c_100000000_g_14_f_0.3_eps_0.0001_s_300,99999910,100002334
n_400_c_100000000_g_14_f_0.3_eps_0.001_s_100,99988979,99956741
n_400_c_100000000_g_14_f_0.3_eps_0.001_s_200,99948283,99953884
n_400_c_100000000_g_14_f_0.3_eps_0.001_s_300,100018056,99913565
n_400_c_100000000_g_14_f_0.3_eps_0.01_s_100,99471024,99937232
n_400_c_100000000_g_14_f_0.3_eps_0.01_s_200,99239665,99177603
n_400_c_100000000_g_14_f_0.3_eps_0.01_s_300,99551963,99419259
n_400_c_100000000_g_14_f_0.3_eps_0.1_s_100,90874349,97353502
n_400_c_100000000_g_14_f_0.3_eps_0.1_s_200,90930079,99210232
n_400_c_100000000_g_14_f_0.3_eps_0.1_s_300,94586570,96697143
n_400_c_100000000_g_14_f_0.3_eps_0_s_100,100001652,99996304
n_400_c_100000000_g_14_f_0.3_eps_0_s_200,100009518,99999976
n_400_c_100000000_g_14_f_0.3_eps_0_s_300,100014093,99999281
n_400_c_100000000_g_14_f_0.3_eps_1e-05_s_100,100004452,99999243
n_400_c_100000000_g_14_f_0.3_eps_1e-05_s_200,100012205,100000627
n_400_c_100000000_g_14_f_0.3_eps_1e-05_s_300,100017760,99999503
n_400_c_100000000_g_2_f_0.1_eps_0.0001_s_100,50011872,50011853
n_400_c_100000000_g_2_f_0.1_eps_0.0001_s_200,50014413,50014289
n_400_c_100000000_g_2_f_0.1_eps_0.0001_s_300,50015388,50015198
n_400_c_100000000_g_2_f_0.1_eps_0.001_s_100,50101863,50101811
n_400_c_100000000_g_2_f_0.1_eps_0.001_s_200,50104060,50104048
n_400_c_100000000_g_2_f_0.1_eps_0.001_s_300,50106231,50106147
n_400_c_100000000_g_2_f_0.1_eps_0.01_s_100,51002184,51002112
n_400_c_100000000_g_2_f_0.1_eps_0.01_s_200,51003467,51003387
n_400_c_100000000_g_2_f_0.1_eps_0.01_s_300,51006273,51006071
n_400_c_100000000_g_2_f_0.1_eps_0.1_s_100,60002143,60002141
n_400_c_100000000_g_2_f_0.1_eps_0.1_s_200,60003905,60003904
n_400_c_100000000_g_2_f_0.1_eps_0.1_s_300,60005974,60005814
n_400_c_100000000_g_2_f_0.1_eps_0_s_100,50002215,50002120
n_400_c_100000000_g_2_f_0.1_eps_0_s_200,50003926,50003914
n_400_c_100000000_g_2_f_0.1_eps_0_s_300,50006923,50006783
n_400_c_100000000_g_2_f_0.1_eps_1e-05_s_100,50003042,50002963
n_400_c_100000000_g_2_f_0.1_eps_1e-05_s_200,50004940,50004941
n_400_c_100000000_g_2_f_0.1_eps_1e-05_s_300,50008002,50007831
n_400_c_100000000_g_2_f_0.2_eps_0.0001_s_100,50014063,50013969
n_400_c_100000000_g_2_f_0.2_eps_0.0001_s_200,50018720,50018721
n_400_c_100000000_g_2_f_0.2_eps_0.0001_s_300,50023126,50023042
n_400_c_100000000_g_2_f_0.2_eps_0.001_s_100,50104091,50104017
n_400_c_100000000_g_2_f_0.2_eps_0.001_s_200,50108067,50107994
n_400_c_100000000_g_2_f_0.2_eps_0.001_s_300,50112227,50112074
n_400_c_100000000_g_2_f_0.2_eps_0.01_s_100,51004034,51004006
n_400_c_100000000_g_2_f_0.2_eps_0.01_s_200,51008039,51007868
n_400_c_100000000_g_2_f_0.2_eps_0.01_s_300,51011750,51011518
n_400_c_100000000_g_2_f_0.2_eps_0.1_s_100,60004161,60004074
n_400_c_100000000_g_2_f_0.2_eps_0.1_s_200,60008007,60007870
n_400_c_100000000_g_2_f_0.2_eps_0.1_s_300,60012897,60012884
n_400_c_100000000_g_2_f_0.2_eps_0_s_100,50004206,50004162
n_400_c_100000000_g_2_f_0.2_eps_0_s_200,50007717,50007633
n_400_c_100000000_g_2_f_0.2_eps_0_s_300,50011224,50011130
n_400_c_100000000_g_2_f_0.2_eps_1e-05_s_100,50005009,50004969
n_400_c_100000000_g_2_f_0.2_eps_1e-05_s_200,50009183,50009061
n_400_c_100000000_g_2_f_0.2_eps_1e-05_s_300,50012679,50012587
n_400_c_100000000_g_2_f_0.3_eps_0.0001_s_100,50016124,50016102
n_400_c_100000000_g_2_f_0.3_eps_0.0001_s_200,50020953,50020939
n_400_c_100000000_g_2_f_0.3_eps_0.0001_s_300,50029434,50029298
n_400_c_100000000_g_2_f_0.3_eps_0.001_s_100,50106044,50106033
n_400_c_100000000_g_2_f_0.3_eps_0.001_s_200,50111073,50110929
n_400_c_100000000_g_2_f_0.3_eps_0.001_s_300,50118966,50118785
n_400_c_100000000_g_2_f_0.3_eps_0.01_s_100,51006640,51006584
n_400_c_100000000_g_2_f_0.3_eps_0.01_s_200,51012688,51012552
n_400_c_100000000_g_2_f_0.3_eps_0.01_s_300,51020036,51019872
n_400_c_100000000_g_2_f_0.3_eps_0.1_s_100,60005726,60005664
n_400_c_100000000_g_2_f_0.3_eps_0.1_s_200,60011845,60011661
n_400_c_100000000_g_2_f_0.3_eps_0.1_s_300,60019032,60018750
n_400_c_100000000_g_2_f_0.3_eps_0_s_100,50006349,50006308
n_400_c_100000000_g_2_f_0.3_eps_0_s_200,50013425,50013307
n_400_c_100000000_g_2_f_0.3_eps_0_s_300,50016921,50016635
n_400_c_100000000_g_2_f_0.3_eps_1e-05_s_100,50006781,50006779
n_400_c_100000000_g_2_f_0.3_eps_1e-05_s_200,50013552,50013461
n_400_c_100000000_g_2_f_0.3_eps_1e-05_s_300,50019355,50019336
n_400_c_100000000_g_6_f_0.1_eps_0.0001_s_100,97128924,96967319
n_400_c_100000000_g_6_f_0.1_eps_0.0001_s_200,97142650,96939215
n_400_c_100000000_g_6_f_0.1_eps_0.0001_s_300,97137297,96942623
n_400_c_100000000_g_6_f_0.1_eps_0.001_s_100,99378875,97777331
n_400_c_100000000_g_6_f_0.1_eps_0.001_s_200,99383157,97780064
n_400_c_100000000_g_6_f_0.1_eps_0.001_s_300,99587687,97983687
n_400_c_100000000_g_6_f_0.1_eps_0.01_s_100,97128325,99627416
n_400_c_100000000_g_6_f_0.1_eps_0.01_s_200,97132466,96630050
n_400_c_100000000_g_6_f_0.1_eps_0.01_s_300,97135243,98756419
n_400_c_100000000_g_6_f_0.1_eps_0.1_s_100,98127575,92502167
n_400_c_100000000_g_6_f_0.1_eps_0.1_s_200,91880207,96254284
n_400_c_100000000_g_6_f_0.1_eps_0.1_s_300,95008293,90632588
n_400_c_100000000_g_6_f_0.1_eps_0_s_100,96879031,96877391
n_400_c_100000000_g_6_f_0.1_eps_0_s_200,96883034,96879587
n_400_c_100000000_g_6_f_0.1_eps_0_s_300,96886975,96882034
n_400_c_100000000_g_6_f_0.1_eps_1e-05_s_100,96906319,96885627
n_400_c_100000000_g_6_f_0.1_eps_1e-05_s_200,96908255,96887060
n_400_c_100000000_g_6_f_0.1_eps_1e-05_s_300,96911039,96887057
n_400_c_100000000_g_6_f_0.2_eps_0.0001_s_100,97130617,96959192
n_400_c_100000000_g_6_f_0.2_eps_0.0001_s_200,97136300,96983386
n_400_c_100000000_g_6_f_0.2_eps_0.0001_s_300,97142896,96968710
n_400_c_100000000_g_6_f_0.2_eps_0.001_s_100,99380565,97979059
n_400_c_100000000_g_6_f_0.2_eps_0.001_s_200,99486911,97583338
n_400_c_100000000_g_6_f_0.2_eps_0.001_s_300,99492404,97788330
n_400_c_100000000_g_6_f_0.2_eps_0.01_s_100,96130615,99754408
n_400_c_100000000_g_6_f_0.2_eps_0.01_s_200,98136046,98633729
n_400_c_100000000_g_6_f_0.2_eps_0.01_s_300,99266629,98513601
n_400_c_100000000_g_6_f_0.2_eps_0.1_s_100,98129600,95629161
n_400_c_100000000_g_6_f_0.2_eps_0.1_s_200,98134078,87508019
n_400_c_100000000_g_6_f_0.2_eps_0.1_s_300,88138908,93137916
n_400_c_100000000_g_6_f_0.2_eps_0_s_100,96880919,96879321
n_400_c_100000000_g_6_f_0.2_eps_0_s_200,96886212,96883271
n_400_c_100000000_g_6_f_0.2_eps_0_s_300,96893348,96889425
n_400_c_100000000_g_6_f_0.2_eps_1e-05_s_100,96904223,96884623
n_400_c_100000000_g_6_f_0.2_eps_1e-05_s_200,96909993,96888897
n_400_c_100000000_g_6_f_0.2_eps_1e-05_s_300,96916636,96901709
n_400_c_100000000_g_6_f_0.3_eps_0.0001_s_100,97112496,96981135
n_400_c_100000000_g_6_f_0.3_eps_0.0001_s_200,97119651,96956947
n_400_c_100000000_g_6_f_0.3_eps_0.0001_s_300,97138208,96942982
n_400_c_100000000_g_6_f_0.3_eps_0.001_s_100,99182935,97581533
n_400_c_100000000_g_6_f_0.3_eps_0.001_s_200,99290515,97487361
n_400_c_100000000_g_6_f_0.3_eps_0.001_s_300,99499920,97395196
n_400_c_100000000_g_6_f_0.3_eps_0.01_s_100,99257328,99756191
